epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.06651887436651632, 0.022295243508013353, 0.0437614047403035], [9.12972287365366e-08, 9.098127185409338e-08, 9.078641864554849e-08], [0.0414746176919595, 0.032940126539737935, 0.027725310279806927], [9.129122917404446e-08, 9.088632879725605e-08, 9.087367711305967e-08]]","[[0.18273106016844226, 0.08766863796029604, 0.09146723154810646], [0.12805476290948364, 0.08545588131817965, 0.12768636053722404], [0.08717979963986038, 0.11363810413662953, 0.09908269082898317], [0.045921955825210824, 0.07451858155914695, 0.1319474383879409]]"
11,"[[61.04610824584961, 2.365553140640259, 0.11086742579936981], [43.993526458740234, 0, 0], [68.45572662353516, 1.9239416122436523, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03385359112752288, 0.024112079915955896, 0.03435521560946828], [9.156979834027841e-08, 9.078094797551604e-08, 9.104259616491085e-08], [0.05057871656845291, 0.03565608792586578, 0.04352006635654049], [9.107305302480657e-08, 9.071120988430954e-08, 9.06384031357268e-08]]","[[0.05869331215257916, 0.08084083361908802, 0.36248144049388276], [0.20314502560113468, 0.10598582533212905, 0.12810433672932314], [0.11375929251358982, 0.11505266468638349, 0.12920457513263853], [0.04284077780073911, 0.18866529602460458, 0.12079578828293239]]"
12,"[[66.294921875, 0.5132356286048889, 2.1900179386138916], [46.5477180480957, 0, 0], [78.90760040283203, 0.47293728590011597, 1.9436548948287964], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.04634997494919536, 0.029102653768115196, 0.028914403520742524], [9.192556250594434e-08, 9.08699484348993e-08, 9.057902886641187e-08], [0.04432945800012738, 0.033945153910694845, 0.03752443627395149], [9.146836112555673e-08, 9.064158682970786e-08, 9.080825460801899e-08]]","[[0.06908027776612763, 0.08445204062079753, 0.22245409616395675], [0.05624701033389076, 0.12136117277989462, 0.15524574825309864], [0.07307592107066106, 0.11619130799571797, 0.3432883899679205], [0.045818480085223164, 0.07131027898282093, 0.11660202319367123]]"
13,"[[0, 0, 0], [0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.0342482960007945, 0.022303370784857737, 0.010058648700479612], [9.113151547732015e-08, 9.069572353803088e-08, 9.092024080658542e-08], [0.08912044129711963, 0.041642435818460666, 0.027969019502399998], [9.10974119700263e-08, 9.070680659441014e-08, 9.080054091837547e-08]]","[[0.06253232066816068, 0.2699300930518697, 0.08249308535164122], [0.24103064037026645, 0.36093341943457885, 0.2549342871163567], [0.0888652467436793, 0.10546248310237406, 0.11921960639361483], [0.11420824781088955, 0.11845565292858656, 0.11478018275237907]]"
14,"[[55.20619583129883, 1.2618517875671387, 0], [43.993526458740234, 0, 0], [71.93150329589844, 1.7986198663711548, 0.23282796144485474], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.029848062270223654, 0.013770805186615508, 0.018990034990831718], [9.105670238536267e-08, 9.095479790881376e-08, 9.070497618583153e-08], [0.0383969345020459, 0.034687094784381665, 0.0411936695450916], [9.09499355623707e-08, 9.08162580465647e-08, 9.07735625909646e-08]]","[[0.10160404347600323, 0.09369556228113618, 0.10985159887737479], [0.06358918211635453, 0.12585507491950523, 0.11080442283835744], [0.06217574098482242, 0.3377233136243282, 0.6868517988651289], [0.06065437406029249, 0.08960218521793786, 0.11736979326768925]]"
15,"[[62.29252624511719, 0.43537309765815735, 0.6661072969436646], [46.5477180480957, 0, 0], [76.74768829345703, 0.005509262904524803, 2.2598345279693604], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.0431101749208848, 0.024580096653296152, 0.027144933887490955], [9.092950681878171e-08, 9.080866894473817e-08, 9.09704143071604e-08], [0.03423122365680632, 0.039855406442096744, 0.043999565468004674], [9.14382165096217e-08, 9.08016602924936e-08, 9.10718119235199e-08]]","[[0.04016346134876843, 0.05773904002404424, 0.1169549839377035], [0.03152081243294278, 0.11548643967115342, 0.14395785409071674], [0.07033119798918279, 0.11592816507998764, 0.19528268771301685], [0.19604586323279452, 0.21856948350439584, 0.10715935851907522]]"
16,"[[0, 0, 0], [0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.023761476722727982, 0.022963395413867323, 0.013374984999052679], [9.142571089866076e-08, 9.079748741481784e-08, 9.074639278134863e-08], [0.027304635910211844, 0.02378846154028748, 0.02737000262659097], [9.117027075179177e-08, 9.107772023682924e-08, 9.079419300819183e-08]]","[[0.0882568167707426, 0.3225398970457728, 0.198178726492243], [0.043685130156080165, 0.07463296865927525, 0.10656683312258788], [0.0679828058872093, 0.18955751958527955, 0.30584699492841555], [0.13974507100097702, 0.11671862129723971, 0.08910603870371243]]"
17,"[[55.044010162353516, 1.0627260208129883, 0], [43.993526458740234, 0, 0], [56.45094680786133, 1.1586823463439941, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03717076006960835, 0.021447037089119752, 0.03440947874565225], [9.113592612541092e-08, 9.080410290269447e-08, 9.095076345350422e-08], [0.02543630491639903, 0.025341775020225884, 0.03364237542721692], [9.131013373329652e-08, 9.073986888956043e-08, 9.069464198663701e-08]]","[[0.17143859286760774, 0.23698149535464802, 0.08237538970541422], [0.03801225627118818, 0.4236020196890448, 0.13471643075907028], [0.17753793223318373, 0.3071318504248296, 0.11749501819587996], [0.042754104173614756, 0.1326033108124812, 0.09630595261043712]]"
18,"[[62.04471969604492, 0, 0.7154099941253662], [46.5477180480957, 0, 0], [62.51589584350586, 0.05024179816246033, 1.3087611198425293], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.021696166000350545, 0.021018588363810615, 0.02511475224247545], [9.115332746843647e-08, 9.108724607600077e-08, 9.06734758781837e-08], [0.022534576879633724, 0.029555383976629428, 0.02492631789713099], [9.112813506976629e-08, 9.11011028813355e-08, 9.070448681535675e-08]]","[[0.05149993147626912, 0.13487371282306695, 0.5454293504718026], [0.08931481792427168, 0.078235879021125, 0.18347804394557846], [0.055648342109637455, 0.15393145779750178, 0.1501769442444533], [0.04852221258729866, 0.2976034757474455, 0.1358922110014788]]"
19,"[[0.09233594685792923, 0, 0], [0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.002394625149799304, 0.02128032738768801, 0.00913259689128418], [9.140176341091272e-08, 9.11145096714625e-08, 9.061581193856727e-08], [0.02206728119247589, 0.026775441771339423, 0.02143633109983876], [9.099468497495617e-08, 9.116893018626616e-08, 9.068195652799763e-08]]","[[0.04188779351856585, 0.10168574508905745, 0.2960109979791423], [0.057016931947876916, 0.09394847149116603, 0.12171246533883258], [0.2545013997633192, 0.10389066589039599, 0.14151858103408368], [0.05426966102874721, 0.16633836393695095, 0.1444564313478851]]"
