epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.132137523165575e-08, 9.124851285747741e-08, 9.072521946123725e-08], [9.116906504516701e-08, 9.067300769560051e-08, 9.066953379535357e-08], [9.585008364536758e-08, 9.57831820957181e-08, 9.579815704204258e-08], [9.092307765869308e-08, 9.073015049685701e-08, 9.058753060934556e-08]]","[[0.04637958995700478, 0.07941092631780648, 0.10927425405013598], [0.04316194875338024, 0.08135043886562918, 0.09995089066905076], [0.10807027959024024, 0.09770673017393323, 0.11224423501539875], [0.08292667779791975, 0.07439216087868417, 0.11779958084768258]]"
11,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.128326494895296e-08, 9.085270939273412e-08, 9.086062383866612e-08], [9.106591404852245e-08, 9.06572840448837e-08, 9.068575193469605e-08], [9.621656826233074e-08, 9.577487183898523e-08, 9.591036033238245e-08], [9.095836692491254e-08, 9.068871812504507e-08, 9.094209194798883e-08]]","[[0.14527676696376454, 0.16399635652573888, 0.12316933241671106], [0.036327225214080376, 0.10289169884901464, 0.1142770231659152], [0.041017704876787624, 0.12362323579045724, 0.36997373352892976], [0.03638461171702857, 0.09984278133869913, 0.14005537261006845]]"
12,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.116044022815164e-08, 9.065679542973203e-08, 9.068362549893374e-08], [9.119839332913807e-08, 9.07116764056059e-08, 9.08187309691972e-08], [9.641282494107812e-08, 9.591421110423767e-08, 9.572395863923578e-08], [9.097374353666675e-08, 9.078535797780585e-08, 9.080607749940742e-08]]","[[0.08783595605990745, 0.11306777556449468, 0.3680161948216344], [0.0869589564033645, 0.07930247865981563, 0.08836869463695148], [0.08838769316121632, 0.10151446064754552, 0.3333032085155506], [0.05779443962913762, 0.12543904997976538, 0.09802917932536374]]"
13,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.125520725199765e-08, 9.101220766580595e-08, 9.068117666629055e-08], [9.096504595229438e-08, 9.075531554049674e-08, 9.065086450045828e-08], [9.615590941928564e-08, 9.592465577755842e-08, 9.574106306875843e-08], [9.11509461307676e-08, 9.079110461915999e-08, 9.083584787818368e-08]]","[[0.08353079808266206, 0.07963503425212892, 0.14775203386257355], [0.045896360838978086, 0.19499252068778025, 0.14869445607359064], [0.07102148386291837, 0.11722964204657804, 0.1395673947266928], [0.1749906983184325, 0.10049999777141082, 0.17994743527262647]]"
14,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.120481603885309e-08, 9.074046778546865e-08, 9.120171822148842e-08], [9.097512166840648e-08, 9.066267579165661e-08, 9.064006890254429e-08], [9.585689273801487e-08, 9.578999818227925e-08, 9.582057623467448e-08], [9.122650476580904e-08, 9.09025917123221e-08, 9.088459489782261e-08]]","[[0.05900324642759351, 0.07921155735309177, 0.19221742502785394], [0.043038115920358305, 0.4280944639002391, 0.13471416037372094], [0.07120923676577381, 0.08921801356873195, 0.322535163049375], [0.1743454411107315, 0.09871594443227953, 0.12386824782459167]]"
15,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.102361279488367e-08, 9.080484128714297e-08, 9.084537932916888e-08], [9.149784397234652e-08, 9.091599736110172e-08, 9.0774521301598e-08], [9.62261128761398e-08, 9.580639620033004e-08, 9.611109593067207e-08], [9.079805644791941e-08, 9.077979951501911e-08, 9.103296154000746e-08]]","[[0.05901432468989427, 0.14616138414192278, 0.17156268788643922], [0.03364405931254093, 0.0843698863717422, 0.10942476774008557], [0.03825806719313005, 0.15510120866453647, 0.2717191611903633], [0.12030002850571911, 0.11372151198374693, 0.13728546329519165]]"
16,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.134319107519248e-08, 9.088461182836888e-08, 9.062911760015394e-08], [9.102971663195412e-08, 9.085456301981732e-08, 9.061647212771609e-08], [9.623506377286401e-08, 9.570597016183797e-08, 9.583424332851824e-08], [9.100245531306913e-08, 9.112866130831452e-08, 9.075197936096883e-08]]","[[0.10851300121734606, 0.21893919776251708, 0.10394773402928964], [0.050925076879171624, 0.1025958432547769, 0.1570102281347548], [0.25814730105333683, 0.10433468022935032, 0.13737233536993343], [0.05005284385614869, 0.12462363005712473, 0.13084641114382342]]"
17,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.132096005265396e-08, 9.084374329893463e-08, 9.065392053533749e-08], [9.127423771198765e-08, 9.099301505156408e-08, 9.069940968941965e-08], [9.613817229224823e-08, 9.566718603922516e-08, 9.580338962701574e-08], [9.152985139652469e-08, 9.068347916732275e-08, 9.096437581496565e-08]]","[[0.06074066945945982, 0.1484609033725149, 0.1178597434114135], [0.06076921016726211, 0.27082102932828633, 0.1450129887049481], [0.038676284421772934, 0.10870057476561565, 0.12812530171021372], [0.23845613597833817, 0.12864700722098102, 0.17830274386799908]]"
18,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.107738664148254e-08, 9.071222674365977e-08, 9.085265292529439e-08], [9.11110123725041e-08, 9.103415642273759e-08, 9.075832692666233e-08], [9.613301525527119e-08, 9.56830161441842e-08, 9.562827512082157e-08], [9.119900770343836e-08, 9.072157172286177e-08, 9.062807626070891e-08]]","[[0.12979200234661808, 0.07483476509223107, 0.1332077701042633], [0.17962382504500712, 0.1039980490306044, 0.12709935708986297], [0.053817749168245874, 0.07752039146892666, 0.4597416220550725], [0.11482314623043431, 0.14792498451124544, 0.11630335748808324]]"
19,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.149605883373629e-08, 9.068856044732084e-08, 9.072559710728394e-08], [9.125113693677723e-08, 9.085122814293595e-08, 9.084843015002336e-08], [9.607125003874009e-08, 9.57496739116743e-08, 9.587277662549435e-08], [9.130536543565084e-08, 9.075440970167968e-08, 9.088413100516067e-08]]","[[0.054089216945225116, 0.10931100146076654, 0.37867283182263684], [0.06405166807765338, 0.08216832793329729, 0.08771855513514157], [0.041446175784098406, 0.16325989776228123, 0.092895910861255], [0.05113601660813602, 0.3431336729964923, 0.1234849242470177]]"
