epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0, 0.611200749874115, 1.0168582201004028], [0, 0, 0], [0, 0.5894424319267273, 1.05607271194458], [0, 0.46191367506980896, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5284857749938965, 0.8119859099388123], [0, 0.48479318618774414, 0.7440822720527649]]","[[0.04281830287838116, 0.014329238753085448, 0.008419777685301002], [9.003444008297355e-08, 9.003759172362117e-08, 9.00447083079342e-08], [0.02439895684227893, 0.009572532178874237, 0.010556330410984801], [0.011368704742017777, 0.002631206307329968, 0.0030718793655931404]]","[[0.0371056972476555, 0.0403901793454282, 0.0426623739583034], [0.08199795453853778, 0.14096971024807337, 0.15616746580932542], [0.04154774121018698, 0.049334050036805896, 0.05848305051051906], [0.04174097584235217, 0.07623126684985125, 0.08408130358125085]]"
11,"[[0, 0.611202597618103, 1.0168582201004028], [0, 0, 0], [0, 0.5999521017074585, 1.0597301721572876], [0, 0.46191367506980896, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5469599962234497, 0.8265396356582642], [0, 0.48479318618774414, 0.7440856099128723]]","[[0.043473237303556816, 0.014355086470413767, 0.009194540548406602], [9.004833240335537e-08, 9.004800117991936e-08, 9.004295816316704e-08], [0.022654332382603747, 0.008158280777921094, 0.010211250216964377], [0.013046974829407552, 0.0037602215885920703, 0.0022399402047677125]]","[[0.038091620583513466, 0.03970161519113476, 0.04269037488885197], [0.08116236256291284, 0.14714063568156144, 0.15046429944991777], [0.04230845907613084, 0.05245806475276764, 0.06103314657916211], [0.04360980712287339, 0.07084853690615647, 0.08343634883707328]]"
12,"[[0, 0.611200749874115, 1.0168582201004028], [0, 0, 0], [0, 0.5972782373428345, 1.059894323348999], [0, 0.4619099795818329, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5583454370498657, 0.8327476978302002], [0, 0.48479318618774414, 0.7440806031227112]]","[[0.042021261415811625, 0.014853218634140769, 0.007576748883569158], [9.00396396838665e-08, 9.003882555978882e-08, 9.005106056141416e-08], [0.020331620567886267, 0.009095019493327142, 0.008305144540864244], [0.01029872695633087, 0.002319725100561838, 0.0028210024305409423]]","[[0.03952094617525647, 0.04369833045752593, 0.041277158999198184], [0.08328069500627182, 0.14505583077872866, 0.14996353134009052], [0.039910665538955656, 0.04854862302928604, 0.06053782178323356], [0.045872109829382744, 0.07282548753229183, 0.08671729560143987]]"
13,"[[0, 0.611200749874115, 1.0168582201004028], [0, 0, 0], [0, 0.5853202939033508, 1.0643131732940674], [0, 0.4619099795818329, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5567872524261475, 0.8301651477813721], [0, 0.48479318618774414, 0.7440806031227112]]","[[0.040795295760581385, 0.015098568765859813, 0.00855118764336913], [9.004023281707252e-08, 9.004150256720323e-08, 9.004153608348231e-08], [0.020804569051297395, 0.009729797165837524, 0.006913684658011087], [0.010911053517173197, 0.0026665138821845478, 0.0019946931757065947]]","[[0.038077855340845124, 0.04469518196113534, 0.04275098735613204], [0.07974384298565863, 0.14479381887288473, 0.15304665014274862], [0.03955081951738652, 0.04572430331106645, 0.05178784684940345], [0.042016691110746476, 0.07463781065634852, 0.08449450814902906]]"
14,"[[0, 0.611202597618103, 1.0168582201004028], [0, 0, 0], [0, 0.5880386829376221, 1.0617179870605469], [0, 0.4619099795818329, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5580582618713379, 0.8341472148895264], [0, 0.48479318618774414, 0.7440806031227112]]","[[0.0438102878092203, 0.014654668082618975, 0.010501980934262087], [9.003587477374364e-08, 9.004268687769462e-08, 9.00441650716061e-08], [0.01830511393793799, 0.009320915731086335, 0.007380356930309037], [0.012622364708815524, 0.0042154782252780175, 0.003778447159168023]]","[[0.039435663606958576, 0.0471613371921231, 0.042765139579989446], [0.07789057295064386, 0.14764981059685794, 0.1539116936232843], [0.0406624326892564, 0.05536756865653906, 0.056714760199874724], [0.04302156041124537, 0.0718089918205884, 0.08167999923095774]]"
15,"[[0, 0.611202597618103, 1.0168598890304565], [0, 0, 0], [0, 0.5888315439224243, 1.061396598815918], [0, 0.4619099795818329, 0.7790031433105469]]","[[0, 0.6041854619979858, 0.9043267965316772], [0, 0, 0], [0, 0.5576099157333374, 0.8343355059623718], [0, 0.48479318618774414, 0.7440806031227112]]","[[0.04644257205719481, 0.01653080620590108, 0.010050741988198482], [9.005495816129575e-08, 9.005228945840549e-08, 9.004414261516741e-08], [0.02055597918597308, 0.008486824383579318, 0.0070792078727071], [0.012789902163402256, 0.0033627547671221895, 0.003097368383706144]]","[[0.04006983304192686, 0.046739607269601344, 0.039814938639498317], [0.08556813700742115, 0.14083349236047793, 0.1534448477645637], [0.039968604753218576, 0.0539414468078633, 0.05486329757114744], [0.0448876940120944, 0.0687499354733356, 0.08634749472167352]]"
16,"[[0, 0.611202597618103, 1.0168582201004028], [0, 0, 0], [0, 0.5888705253601074, 1.0613712072372437], [0, 0.4619155526161194, 0.7790082097053528]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5576562285423279, 0.8344371318817139], [0, 0.4847950339317322, 0.7440856099128723]]","[[0.0436874044949197, 0.01601924988044721, 0.007788899975335018], [9.005572184401657e-08, 9.004419358212588e-08, 9.00475749213017e-08], [0.020711314762653425, 0.0075134111646252884, 0.00746014459167191], [0.01193795987078764, 0.0028523064650735988, 0.002899558130605861]]","[[0.03684873894370005, 0.04357203390418874, 0.04701666942916138], [0.0799743071190255, 0.1434810414614391, 0.15493037710389101], [0.04027896045205964, 0.05761013995076592, 0.05778474879735719], [0.042422859489889345, 0.07236438208371156, 0.07945973220968469]]"
17,"[[0, 0.611202597618103, 1.0168582201004028], [0, 0, 0], [0, 0.5888761281967163, 1.0613576173782349], [0, 0.4619155526161194, 0.7790082097053528]]","[[0, 0.6041854619979858, 0.9043267965316772], [0, 0, 0], [0, 0.5577507019042969, 0.8345987796783447], [0, 0.4847950339317322, 0.7440856099128723]]","[[0.043422544169960504, 0.012982919918676762, 0.008925186514743362], [9.004174120422017e-08, 9.004924499297131e-08, 9.005068635944861e-08], [0.019897400383644438, 0.008380029902117855, 0.004943162417213657], [0.012127857165762205, 0.0040270225939981474, 0.003073911424523908]]","[[0.037659266116626434, 0.04057608156955707, 0.04251665911607113], [0.08648325941851072, 0.1483666231711539, 0.1568410440487984], [0.03848250970177817, 0.050669808976485854, 0.05903777397602511], [0.04130415558488743, 0.07074968425731046, 0.08358084987370988]]"
18,"[[0, 0.611202597618103, 1.0168598890304565], [0, 0, 0], [0, 0.5888686776161194, 1.0613491535186768], [0, 0.4619155526161194, 0.7790082097053528]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5578692555427551, 0.8348003625869751], [0, 0.4847950339317322, 0.7440856099128723]]","[[0.039036135213524434, 0.012740835469828293, 0.008645924049955614], [9.005254717631559e-08, 9.003744215359797e-08, 9.004284949716424e-08], [0.020794399978358347, 0.0070708503644333265, 0.00808158205378185], [0.010641070404417152, 0.0024403232693744037, 0.0028190382548596944]]","[[0.039159176653931704, 0.0458119760214458, 0.04466946768847502], [0.07871366169305234, 0.13795934790811637, 0.15455341963745922], [0.03667640689558485, 0.05376436518539321, 0.05577346346815808], [0.04623072675440343, 0.064876281438547, 0.07799777448691406]]"
19,"[[0, 0.611202597618103, 1.0168582201004028], [0, 0, 0], [0, 0.5888668298721313, 1.0613406896591187], [0, 0.4619155526161194, 0.7790082097053528]]","[[0, 0.6041854619979858, 0.904328465461731], [0, 0, 0], [0, 0.5580230951309204, 0.8350436091423035], [0, 0.4847950339317322, 0.7440856099128723]]","[[0.04207410177277805, 0.013567067636704778, 0.009393466044514779], [9.005463610756405e-08, 9.003513340037714e-08, 9.0045792385722e-08], [0.020182119612023354, 0.008292555207823328, 0.006120968591005317], [0.011243267963691598, 0.0026455070333008426, 0.0024929823274764244]]","[[0.038570659458035686, 0.04516134881501083, 0.04538931684802647], [0.0777414160479151, 0.1392102278221515, 0.1554990608660659], [0.03734824212544134, 0.049996882203358656, 0.05220359375198642], [0.03943137107306062, 0.06969436082353132, 0.0874622276863526]]"
